Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05167:Kaposi sarcoma-associated herpesvirus infection	118	2.658855340243353	3.2288979452370527E-15	8772, 2033, 595, 4609, 355, 7316, 5533, 637, 10379, 7297, 3091, 51806, 5155, 4067, 1230, 84557, 801, 1869, 808, 9641, 7186, 6773, 6772, 8678, 3661, 5289, 6774, 3265, 3383, 148022, 1234, 1233, 1232, 81631, 5295, 5296, 5970, 5290, 22863, 5291, 5293, 5609, 942, 10000, 6416, 5601, 5602, 6934, 5604, 5605, 8717, 4893, 4773, 2353, 1385, 1021, 3440, 9261, 1019, 3717, 1499, 5610, 5336, 836, 3710, 718, 7132, 7098, 131450, 5594, 5595, 3572, 285, 29110, 3569, 1026, 1147, 841, 842, 1387, 2475, 5743, 207, 4776, 54205, 6714, 3845, 3725, 4790, 4792, 6850, 7422, 4277, 1437, 2920, 3459, 2247, 3456, 1432, 578, 3455, 3576, 3454, 5599, 8503, 5879, 7157, 5894, 7314, 5532, 64422, 581, 2932, 3107, 3106, 3105, 8517, 5925	2682	194	8112	1.8397103254226344	1.1043388425946432E-12	4.815269544418735E-14	1.810990586676434E-14
KEGG_PATHWAY	hsa05210:Colorectal cancer	65	1.4646237043713384	3.5210313252780858E-15	7043, 7046, 6198, 7048, 4893, 2353, 7040, 7042, 10018, 595, 673, 596, 4609, 1499, 2069, 10297, 5898, 836, 5594, 5595, 1026, 324, 842, 2475, 207, 54205, 3845, 4616, 3725, 5366, 8312, 6654, 3265, 10912, 332, 1950, 1630, 578, 5599, 8503, 5879, 1956, 5295, 5296, 4087, 4088, 7157, 4089, 5894, 7039, 5290, 5291, 581, 5293, 2932, 387, 27113, 10000, 5601, 5602, 4437, 6934, 5604, 5605, 1647	2682	86	8112	2.2860413089849643	1.2185807918285718E-12	4.933044532681367E-14	1.8552849700171904E-14
KEGG_PATHWAY	hsa05163:Human cytomegalovirus infection	132	2.974312753492564	3.5955135077852526E-15	8772, 9586, 6351, 6198, 6352, 595, 111, 4609, 355, 356, 5533, 6348, 6347, 637, 1978, 9475, 51806, 5156, 7852, 1230, 801, 1869, 808, 6890, 7186, 7188, 6891, 6376, 3661, 6654, 6774, 3265, 4193, 1234, 1232, 811, 6009, 5295, 5296, 5331, 5970, 6387, 340061, 2185, 5290, 5291, 5293, 387, 10000, 5566, 5567, 5604, 5605, 8717, 5582, 7124, 4893, 7248, 4773, 1385, 1021, 3440, 1019, 1499, 3554, 3553, 6667, 5731, 5732, 5578, 836, 5734, 3710, 7132, 3690, 5594, 5595, 90993, 3570, 1029, 29110, 3569, 1026, 1147, 841, 567, 842, 1386, 2475, 3685, 8737, 7249, 5743, 207, 4776, 54205, 6714, 5747, 3845, 9564, 4790, 4792, 7422, 2770, 9560, 3456, 1432, 578, 1398, 3576, 2002, 8503, 5879, 1956, 2923, 7157, 5894, 5532, 581, 2932, 2778, 3107, 3106, 2776, 3105, 2775, 3588, 3587, 468, 8517, 109, 5925	2682	225	8112	1.7744369873228933	1.2185807918285718E-12	4.933044532681367E-14	1.8552849700171904E-14
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	82	1.847679134745381	3.9567193225042976E-15	5580, 6196, 5781, 9500, 4893, 5663, 5664, 7161, 6272, 9261, 6195, 10019, 4804, 397, 673, 596, 356, 998, 5336, 8767, 2309, 4803, 5594, 51806, 5595, 7531, 5598, 10818, 5906, 801, 207, 4214, 53358, 4217, 3845, 3725, 808, 7189, 4790, 25, 4792, 6654, 3265, 1432, 4908, 4909, 1398, 5599, 8503, 3654, 815, 5879, 817, 818, 5295, 5296, 6464, 5970, 7157, 5894, 9252, 5290, 5291, 5170, 581, 5293, 4914, 5607, 4915, 2932, 387, 4916, 5609, 10603, 468, 10000, 5601, 5602, 627, 3667, 5604, 5605	2682	119	8112	2.0841840091741393	1.3709033908071433E-12	5.2198258754575924E-14	1.9631415100117475E-14
KEGG_PATHWAY	hsa05207:Chemical carcinogenesis - receptor activation	126	2.8391167192429023	4.1184776337214516E-15	9586, 6196, 6198, 6195, 196, 2944, 595, 111, 596, 4609, 2941, 1576, 2949, 2947, 2946, 1978, 407026, 407024, 407021, 2952, 367, 405, 4853, 408, 1869, 409, 26281, 9641, 6256, 6654, 6774, 3265, 2053, 2052, 7184, 773, 775, 896, 776, 54658, 54657, 5295, 5296, 5970, 2100, 5290, 5291, 7471, 5293, 10000, 6777, 5566, 6776, 5567, 5604, 5605, 7365, 5582, 7364, 7367, 7366, 4893, 5465, 2353, 1385, 1143, 3320, 1141, 153, 154, 3836, 1139, 3837, 3717, 1137, 3839, 1136, 5578, 5594, 5595, 90993, 406933, 9314, 1545, 1544, 3326, 1543, 54600, 1386, 2475, 119391, 3840, 207, 6714, 3845, 3725, 5241, 4790, 406884, 7422, 406886, 7421, 9446, 28514, 2254, 2099, 2253, 2770, 2250, 331, 332, 1555, 2248, 54578, 1950, 2247, 8503, 1956, 9970, 5894, 182, 2778, 468, 2255, 109, 5925	2682	212	8112	1.7976446751931112	1.4089840405517862E-12	5.2319919569128074E-14	1.9677170916669157E-14
KEGG_PATHWAY	hsa01521:EGFR tyrosine kinase inhibitor resistance	61	1.3744930148715637	5.230769296752987E-15	3082, 9542, 5582, 6198, 4893, 3084, 3480, 6194, 10018, 3717, 673, 596, 3479, 2621, 598, 4763, 558, 5578, 5336, 2309, 1978, 1977, 5594, 5155, 5595, 5156, 3570, 3569, 2475, 207, 53358, 6714, 3845, 7422, 4233, 6654, 6774, 3265, 1950, 2247, 56034, 5159, 8503, 1956, 5295, 5296, 3791, 6464, 5894, 7039, 2065, 2064, 5290, 5291, 581, 5293, 5728, 2932, 10000, 5604, 5605	2682	79	8112	2.335457197066236	1.7897905379982149E-12	6.407692388522408E-14	2.4098901402897687E-14
KEGG_PATHWAY	hsa01522:Endocrine resistance	71	1.5998197386210005	6.294372482287344E-15	6198, 4893, 2353, 3480, 1019, 595, 111, 673, 596, 3479, 6667, 8647, 638, 10498, 5594, 5595, 107987479, 1029, 1027, 1026, 2475, 4851, 207, 5469, 53358, 4853, 4854, 4855, 6714, 1869, 5747, 3845, 3725, 6654, 28514, 2099, 3265, 4193, 1432, 5599, 1839, 8503, 1956, 5295, 5296, 6464, 7157, 5894, 9611, 2100, 2064, 182, 5290, 5291, 581, 5293, 2778, 1565, 2852, 1564, 10000, 5566, 5567, 4313, 5601, 109, 5602, 5604, 4318, 5605, 5925	2682	98	8112	2.1912979957083505	2.1705970354446436E-12	7.4447233152571E-14	2.799910517982991E-14
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	121	2.7264533573681837	6.895818383452966E-15	8772, 9861, 3123, 3122, 3516, 10018, 3119, 595, 3118, 596, 4609, 3117, 355, 3115, 637, 916, 10379, 7297, 919, 4067, 6885, 5707, 3127, 5700, 4734, 1869, 4615, 5704, 4616, 9641, 6890, 7186, 7189, 7188, 6891, 6773, 6772, 3661, 6774, 3383, 4193, 890, 5718, 10912, 896, 930, 811, 5710, 11047, 3654, 9636, 2208, 5295, 5296, 5970, 7874, 5290, 5291, 5293, 5609, 10000, 6416, 5601, 5602, 8717, 1647, 9541, 7124, 3683, 1021, 3440, 1019, 1017, 5610, 317, 5336, 836, 7097, 4938, 29110, 3569, 1027, 4939, 960, 1026, 1147, 841, 567, 842, 8737, 207, 7128, 54205, 3725, 4790, 4792, 6850, 3066, 3065, 695, 3456, 1432, 578, 3455, 3454, 5599, 4940, 8503, 5879, 2923, 7431, 9612, 7157, 3111, 581, 3107, 3106, 3105, 8517, 5925, 3627	2682	202	8112	1.8117704387888454	2.361000284167858E-12	7.685920067065042E-14	2.890622998983646E-14
KEGG_PATHWAY	hsa05142:Chagas disease	73	1.6448850833708877	6.946458369650621E-15	8772, 7043, 7046, 6352, 7048, 7124, 2353, 7040, 7042, 3558, 355, 356, 3553, 712, 6348, 713, 6347, 714, 4843, 916, 718, 7099, 7132, 919, 5594, 5595, 7097, 3569, 1147, 841, 207, 4615, 3725, 7189, 4790, 4792, 5520, 2770, 3460, 148022, 3459, 3458, 3456, 1432, 3576, 811, 5599, 8503, 3654, 5515, 5516, 1636, 5295, 5296, 5054, 4087, 5331, 5970, 5290, 5291, 5293, 2778, 3827, 2776, 2775, 2774, 3586, 10000, 8517, 6416, 5601, 54106, 5602	2682	102	8112	2.1646707900162303	2.3990809339125008E-12	7.685920067065042E-14	2.890622998983646E-14
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	59	1.3294276701216765	1.0351534583568404E-14	7043, 7046, 5781, 7048, 4893, 1021, 7040, 7042, 1019, 595, 673, 4609, 598, 5594, 5595, 2122, 1029, 1027, 1026, 1147, 207, 53358, 1869, 3845, 4616, 4790, 25, 4792, 6654, 3265, 3066, 3065, 4193, 10912, 578, 1398, 8503, 5295, 5296, 4088, 6464, 5970, 7157, 4089, 5894, 5290, 5291, 581, 5293, 10000, 6777, 8517, 867, 6776, 9846, 5604, 5605, 5925, 1647	2682	76	8112	2.3480513363946782	3.541500426251787E-12	1.1095551131762383E-13	4.172962379001013E-14
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	85	1.9152771518702119	3.150663899843214E-14	7046, 7048, 7124, 4773, 2353, 1385, 126014, 7040, 7042, 10859, 3554, 799, 3553, 5533, 5336, 4688, 4689, 10379, 7297, 7132, 3690, 5594, 5595, 6885, 4982, 8061, 3726, 3727, 1147, 2355, 1540, 2354, 140885, 207, 5468, 3725, 54209, 7186, 7189, 4790, 4792, 6850, 6773, 6772, 3460, 1436, 1513, 3459, 1435, 695, 3458, 3456, 1432, 3455, 3454, 5599, 6688, 8503, 3932, 5879, 2209, 5295, 5296, 4286, 5970, 5532, 3552, 5290, 5291, 5293, 653361, 5609, 2215, 2534, 2214, 2213, 27035, 7305, 10000, 8517, 5601, 8878, 5602, 9846, 5604	2682	128	8112	2.008529082774049	1.0814904527478575E-11	3.27478096256431E-13	1.2316231608478017E-13
KEGG_PATHWAY	hsa04659:Th17 cell differentiation	75	1.6899504281207751	3.599536223656261E-14	7046, 7048, 4773, 2353, 3123, 3122, 3320, 3560, 7040, 196, 2625, 3119, 3559, 3717, 3118, 3558, 3117, 3115, 51561, 3554, 3553, 5533, 27040, 916, 7297, 919, 3091, 5594, 5595, 3572, 3570, 3569, 3326, 3127, 1147, 3566, 3565, 920, 2475, 5588, 3725, 3605, 6097, 4790, 112744, 4792, 6256, 6772, 6774, 59067, 149233, 3460, 3459, 3458, 1432, 5599, 30009, 7535, 3932, 5914, 50616, 4087, 4088, 5970, 4089, 5532, 3111, 246778, 6777, 8517, 6776, 5601, 5602, 6778, 50943	2682	108	8112	2.100422570221228	1.233813051726429E-11	3.6312968373944045E-13	1.3657063907401695E-13
KEGG_PATHWAY	hsa05218:Melanoma	56	1.2618296529968454	4.747846733809581E-14	3082, 4893, 1021, 3480, 1019, 595, 673, 3479, 999, 5594, 5155, 5595, 5156, 1029, 1026, 207, 1869, 3845, 26281, 4616, 9965, 4233, 2254, 3265, 2253, 2250, 8074, 4193, 10912, 2248, 1950, 2247, 56034, 2246, 578, 5159, 8503, 1956, 26291, 5295, 5296, 4286, 7157, 5894, 5290, 5291, 2260, 581, 5293, 5728, 2255, 10000, 5604, 5605, 5925, 1647	2682	72	8112	2.3524732786477753	1.6298518090707148E-11	4.65288979913339E-13	1.7499206533183882E-13
KEGG_PATHWAY	hsa05164:Influenza A	105	2.365930599369085	5.2724924321586025E-14	8772, 6352, 3123, 3122, 2033, 3119, 3118, 3117, 355, 356, 3115, 6347, 637, 10379, 7297, 3127, 4615, 9641, 6773, 6772, 3661, 8797, 3383, 148022, 896, 5295, 5296, 5970, 7113, 10482, 23430, 3552, 5290, 5291, 5293, 10000, 10241, 4599, 5604, 5605, 8717, 5340, 7124, 29108, 1021, 3440, 114548, 1019, 3836, 3717, 4928, 51284, 3553, 7514, 5610, 317, 834, 5578, 5611, 836, 7099, 7132, 4261, 7098, 5594, 8743, 5595, 4938, 29110, 3569, 4939, 1147, 841, 842, 1387, 207, 60, 54205, 3606, 4790, 4792, 291, 293, 3460, 3459, 3337, 3458, 3456, 578, 3455, 3576, 3454, 4940, 8503, 7416, 5371, 8766, 5894, 3111, 581, 1965, 8517, 5645, 5646, 3627	2682	171	8112	1.8572157463008754	1.8088308628705363E-11	5.023513622862224E-13	1.889309788190166E-13
KEGG_PATHWAY	hsa05208:Chemical carcinogenesis - reactive oxygen species	128	2.8841820639927898	9.405751449992354E-14	3082, 5781, 4695, 196, 2944, 1337, 4729, 2941, 873, 514, 4688, 4722, 2949, 2309, 4724, 2947, 2946, 3091, 1351, 1349, 2952, 522, 405, 4217, 25, 27, 4233, 6654, 3265, 2053, 2052, 4508, 498, 6647, 6648, 54539, 9377, 5295, 5296, 5970, 6389, 5290, 5170, 5291, 5293, 5728, 1646, 4519, 653361, 5609, 10000, 6416, 4512, 5601, 4513, 5602, 4514, 5604, 5605, 50507, 5580, 4893, 5587, 2353, 6391, 3162, 6390, 673, 5337, 5338, 1537, 9817, 4780, 5594, 5595, 4540, 4541, 1545, 1544, 1543, 1147, 119391, 207, 847, 4535, 4536, 6714, 5747, 4537, 3845, 10105, 4538, 3725, 7385, 7384, 4790, 4792, 7422, 7388, 9446, 291, 293, 4705, 4709, 1950, 1432, 5599, 8503, 7417, 7416, 7419, 5879, 1956, 5770, 5894, 1571, 1327, 10327, 4719, 51079, 27035, 8517, 4710, 1728, 4712, 1329, 4714, 509	2682	223	8112	1.7360981531084156	3.225431033371251E-11	8.719385803641561E-13	3.279302532564902E-13
KEGG_PATHWAY	hsa04218:Cellular senescence	97	2.185669220369536	1.799972469251618E-13	7043, 7046, 7048, 3486, 7040, 7042, 472, 2305, 595, 4609, 5533, 2309, 5934, 2308, 1978, 22800, 90550, 51806, 23291, 3805, 801, 1869, 4616, 808, 3265, 4193, 890, 891, 10912, 1874, 896, 776, 1111, 8945, 6009, 5295, 5296, 5054, 4087, 4088, 5970, 3552, 5290, 5291, 5293, 5728, 545, 10000, 823, 54822, 824, 5604, 5605, 1647, 4893, 7248, 4773, 1021, 9261, 1019, 1017, 3710, 5594, 5595, 1030, 23411, 1029, 3569, 1026, 2113, 2475, 7249, 207, 4776, 3845, 5481, 4790, 291, 28996, 293, 1432, 3576, 8503, 7417, 7416, 7419, 4683, 7157, 5894, 5532, 3107, 5928, 3106, 3105, 983, 8878, 5925	2682	156	8112	1.8806860551826994	6.172873323606609E-11	1.6247119919823817E-12	6.110432856143651E-13
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	62	1.3970256872465074	2.505503656123257E-13	9542, 5063, 5582, 6198, 4893, 3084, 673, 4609, 2069, 5578, 5336, 10298, 1978, 5594, 5595, 1027, 1026, 2475, 207, 53358, 6714, 5747, 3845, 3725, 25, 27, 6654, 3265, 1950, 1398, 2002, 5599, 1839, 8503, 815, 1956, 817, 818, 5295, 5296, 8440, 6464, 5894, 7039, 2066, 2065, 2064, 5290, 5291, 5293, 2932, 5609, 10000, 6777, 867, 6776, 6416, 5601, 5602, 5604, 56924, 5605	2682	85	8112	2.2061850243453085	8.594802647365896E-11	2.2035583437186596E-12	8.287435170253849E-13
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	109	2.4560612888688595	4.820274189003416E-13	8772, 59082, 6352, 596, 598, 6347, 8767, 11345, 10135, 10379, 7297, 90550, 9474, 6885, 24145, 55054, 7295, 84557, 5027, 1508, 4615, 9641, 7186, 7189, 7188, 6773, 6772, 7226, 3661, 148022, 79792, 10910, 81631, 22900, 5331, 5970, 340061, 55072, 22861, 23710, 81858, 3428, 171389, 387, 820, 54822, 5601, 5602, 11337, 9927, 5580, 25828, 7124, 5586, 29108, 3320, 3440, 114548, 9140, 1536, 3553, 834, 3710, 837, 10059, 7099, 5594, 5595, 7531, 64127, 2634, 4938, 29110, 3569, 4939, 3326, 1147, 10628, 841, 8737, 7128, 329, 11035, 3606, 3725, 4790, 10392, 4792, 9447, 114769, 330, 331, 2920, 3456, 1432, 3455, 1673, 3576, 3454, 5599, 4940, 55669, 7417, 7416, 7419, 100506742, 7158, 79184, 8517	2682	184	8112	1.7917517751191516	1.6534618119123934E-10	4.133385117070429E-12	1.5545384259536018E-12
KEGG_PATHWAY	hsa04215:Apoptosis - multiple species	31	0.6985128436232537	7.78897415245898E-13	8772, 8678, 5366, 27429, 4804, 330, 331, 10018, 332, 596, 57448, 598, 578, 5599, 317, 5414, 637, 836, 56616, 7132, 581, 79444, 840, 27113, 841, 842, 666, 329, 5601, 5602, 54205	2682	32	8112	2.9300894854586126	2.6717383860841437E-10	6.516141790959585E-12	2.4506772333346547E-12
KEGG_PATHWAY	hsa05415:Diabetic cardiomyopathy	117	2.6363226678684093	8.344946583580171E-13	7043, 7046, 7048, 4695, 7040, 7042, 1337, 4729, 514, 3630, 4688, 4689, 4722, 4724, 4846, 1351, 1349, 488, 522, 489, 2673, 6513, 3643, 1509, 6517, 5162, 9882, 4508, 498, 815, 817, 54539, 818, 1636, 9377, 6262, 5295, 5296, 4087, 5331, 4088, 5970, 5972, 6389, 5290, 5291, 142, 5293, 5728, 4519, 653361, 10000, 4512, 5601, 4513, 5602, 3667, 4514, 5580, 5582, 5465, 6391, 6390, 1536, 1376, 6667, 5578, 1537, 5350, 4540, 4541, 7137, 5590, 2998, 2997, 2597, 2475, 207, 4535, 4536, 4537, 10105, 4538, 7385, 7384, 4790, 7388, 291, 293, 1281, 4705, 177, 4709, 1432, 1278, 5599, 8503, 7417, 7416, 7419, 5879, 183, 185, 1327, 2932, 4719, 51079, 4313, 4710, 5524, 4712, 2936, 1329, 4714, 4318, 2539, 509	2682	203	8112	1.74324726419149	2.862141634807358E-10	6.815039709923805E-12	2.5630907363853383E-12
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	95	2.140603875619649	1.1201769750215665E-12	4296, 7124, 4695, 5465, 2353, 7040, 6391, 6390, 10018, 1337, 4729, 355, 356, 3553, 3630, 998, 637, 836, 3952, 4722, 3953, 4724, 1537, 2081, 7132, 7494, 10062, 6720, 1351, 3570, 83737, 51094, 1349, 3569, 840, 53632, 841, 207, 5468, 3643, 54205, 4217, 3725, 7385, 7186, 7384, 4790, 5562, 6256, 5563, 7388, 5564, 4705, 4709, 1432, 3576, 5599, 51422, 8503, 5879, 54539, 9377, 5295, 5296, 5970, 6389, 3552, 9370, 1571, 5290, 1050, 5291, 9451, 581, 5293, 1965, 1327, 4519, 2932, 2931, 4719, 468, 51079, 10000, 4512, 5601, 4710, 4513, 5602, 4514, 3667, 4712, 1649, 1329, 4714	2682	155	8112	1.853792307137187	3.8423375592344655E-10	8.935365172846449E-12	3.3605309250646996E-12
KEGG_PATHWAY	hsa04024:cAMP signaling pathway	124	2.794051374493015	2.1205473143367743E-12	5140, 9586, 5141, 5020, 5142, 5021, 5144, 64399, 6750, 2033, 2550, 3362, 3360, 111, 2149, 476, 477, 478, 116, 117, 10411, 22800, 9475, 51806, 338442, 488, 489, 6755, 801, 1906, 4852, 84152, 808, 1080, 5443, 2693, 491, 134, 135, 775, 776, 170589, 815, 817, 818, 6262, 23439, 5295, 5296, 5970, 8843, 5290, 5291, 5293, 2735, 1128, 387, 268, 2696, 2695, 10000, 5566, 5567, 5601, 5602, 4878, 5604, 5605, 5465, 2353, 1385, 153, 154, 673, 2740, 5732, 2906, 5337, 1816, 5338, 2904, 2903, 1813, 2902, 1812, 7253, 5350, 5594, 5595, 90993, 7137, 1395, 1394, 1392, 5906, 116443, 1387, 207, 5348, 4659, 3725, 4790, 9568, 4792, 2892, 2891, 2770, 2890, 2641, 4301, 5599, 3972, 8503, 5879, 7432, 5894, 7434, 3351, 3350, 2778, 10846, 2893, 109, 627	2682	221	8112	1.697065403342545	7.273404101226788E-10	1.6530630200398037E-11	6.21705917157827E-12
KEGG_PATHWAY	hsa04657:IL-17 signaling pathway	65	1.4646237043713384	3.0745804611001437E-12	8772, 6278, 6354, 7124, 6279, 6356, 2353, 3320, 23765, 3553, 6347, 836, 6361, 5594, 5595, 6885, 5598, 8061, 6280, 338324, 3727, 29110, 3569, 3326, 3567, 1147, 841, 3565, 2354, 7128, 5743, 3725, 3605, 9641, 7186, 7189, 4790, 112744, 7188, 4792, 1440, 7184, 1437, 29761, 2920, 3458, 1994, 1432, 1673, 3576, 5599, 3934, 5970, 4322, 3596, 1051, 2932, 4312, 8517, 4314, 5601, 5602, 4318, 8717, 3627	2682	94	8112	2.091484601837308	1.054567433378395E-9	2.343513551460776E-11	8.813797321820412E-12
KEGG_PATHWAY	hsa05226:Gastric cancer	91	2.050473186119874	4.70238559701987E-12	3082, 7043, 7483, 7046, 6198, 7048, 4893, 7040, 7042, 7482, 1855, 595, 673, 596, 1017, 4609, 80326, 1499, 10297, 6469, 999, 5594, 7012, 5595, 4583, 7015, 29119, 1030, 3728, 1027, 1026, 324, 2475, 207, 53358, 1869, 3845, 26281, 4616, 6256, 5243, 9965, 4233, 8312, 6654, 2254, 3265, 2253, 2250, 8074, 5915, 10912, 2248, 1950, 2247, 2246, 578, 8503, 1956, 26291, 7473, 4040, 5295, 7472, 89780, 4041, 5296, 7474, 4087, 4088, 7476, 6464, 7157, 4089, 5894, 2064, 5290, 5291, 7471, 581, 5293, 2932, 1045, 2255, 10000, 11211, 6934, 5604, 5605, 5925, 1647	2682	149	8112	1.847244118132817	1.6129059199343487E-9	3.506344042995251E-11	1.3187124826425288E-11
KEGG_PATHWAY	hsa04211:Longevity regulating pathway	62	1.3970256872465074	6.389756742957579E-12	9586, 6198, 9821, 6794, 4893, 7248, 1385, 3480, 111, 3479, 10891, 3630, 2309, 2308, 1978, 8408, 1977, 9474, 90993, 23411, 51094, 83667, 53632, 2475, 1386, 207, 7249, 5468, 3643, 847, 3845, 4790, 9365, 5562, 5563, 5564, 3265, 57521, 143686, 51422, 8503, 6009, 6648, 5295, 5296, 5970, 7157, 9776, 9370, 10919, 5290, 5291, 581, 5293, 10645, 84335, 468, 10000, 5566, 5567, 109, 3667	2682	89	8112	2.1070306412286652	2.1916937154031757E-9	4.663162899647765E-11	1.7537842975351653E-11
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	131	2.9517800811176205	6.765408032487192E-12	3082, 5021, 6870, 5023, 5024, 5025, 3362, 3360, 57105, 2668, 2149, 3358, 3357, 3356, 5533, 6865, 4842, 4843, 6869, 4846, 90550, 219931, 51806, 5155, 5156, 7852, 57192, 57118, 488, 489, 886, 887, 2277, 5027, 801, 26281, 808, 4233, 491, 1910, 773, 135, 136, 56034, 775, 776, 777, 2321, 5159, 815, 817, 818, 6262, 3791, 5331, 4485, 6786, 6543, 2066, 1131, 2065, 2064, 2185, 3274, 10800, 4914, 4915, 1128, 4916, 3707, 146, 147, 148, 3269, 5566, 5567, 56848, 5582, 153, 154, 1139, 952, 5731, 6546, 5578, 5336, 2906, 1816, 3710, 6547, 2903, 4923, 2902, 5979, 5737, 1812, 4803, 5350, 2911, 2915, 10345, 10105, 7422, 9965, 7423, 2254, 2253, 291, 293, 2250, 8074, 2248, 1950, 2247, 2246, 7417, 7416, 7419, 1956, 26291, 5532, 2260, 185, 2778, 2776, 2774, 623, 2255, 8913, 109, 8877	2682	240	8112	1.6509321401938852	2.3205205534893025E-9	4.8344478232148056E-11	1.818203408730933E-11
KEGG_PATHWAY	hsa05225:Hepatocellular carcinoma	99	2.2307345651194233	9.81390076997135E-12	3082, 7043, 7046, 6595, 6198, 7048, 6597, 6599, 6598, 7040, 3481, 7042, 3480, 1855, 2944, 595, 4609, 2941, 598, 114112, 2949, 2947, 2946, 7296, 2952, 2950, 1869, 4616, 8312, 4233, 6654, 3265, 10912, 7473, 7472, 5295, 5296, 7474, 4087, 4088, 7476, 4089, 5290, 5291, 7471, 5293, 5728, 10000, 11211, 6934, 5604, 5605, 1647, 7483, 5582, 4893, 1021, 3162, 7482, 1019, 673, 80326, 1499, 10297, 5578, 5336, 9817, 7012, 4780, 5594, 7015, 5595, 1029, 1026, 324, 2475, 119391, 207, 60, 53358, 10587, 3845, 9446, 578, 2002, 8503, 1956, 4040, 89780, 4041, 6464, 7157, 5894, 7039, 55274, 581, 2932, 1728, 5925	2682	168	8112	1.7823585810162992	3.366177114827451E-9	6.868542480326603E-11	2.583212769568897E-11
KEGG_PATHWAY	hsa05160:Hepatitis C	94	2.118071203244705	1.0012452595228283E-11	8772, 100506658, 7124, 4893, 5465, 1021, 3440, 1019, 595, 673, 1017, 4609, 355, 1499, 356, 5610, 317, 637, 836, 10971, 10379, 7297, 7132, 7098, 5594, 10062, 5595, 7532, 7531, 7534, 7533, 9076, 9075, 29110, 4938, 4939, 1026, 1147, 841, 842, 8737, 207, 54205, 3646, 1869, 3845, 9641, 7186, 7189, 4790, 4792, 6256, 6773, 6772, 5520, 3661, 6654, 6774, 3265, 148022, 440275, 3458, 1950, 3456, 578, 3455, 3454, 4940, 8503, 5515, 5516, 1956, 5295, 5296, 5970, 7157, 5894, 5290, 5291, 9451, 581, 5293, 1965, 2932, 3949, 1364, 10000, 8517, 4599, 5604, 5605, 8717, 5925, 3627	2682	157	8112	1.810912096211117	3.4342653165708725E-9	6.868542480326603E-11	2.583212769568897E-11
KEGG_PATHWAY	hsa04625:C-type lectin receptor signaling pathway	69	1.5547543938711132	1.1699476485137857E-11	5580, 5781, 7124, 4893, 4773, 29108, 1263, 114548, 9261, 3558, 51561, 3553, 5533, 834, 5336, 10892, 3710, 10379, 22800, 6361, 5594, 51806, 5595, 6367, 3569, 1147, 841, 1540, 602, 801, 207, 5743, 4776, 6714, 3845, 3725, 808, 9641, 4790, 4792, 6850, 6773, 6772, 3265, 4193, 2207, 1432, 5599, 8503, 1959, 3659, 5295, 64581, 5296, 5970, 5894, 4046, 5532, 5290, 5291, 5293, 387, 1960, 3586, 10000, 30835, 8517, 5601, 5602	2682	104	8112	2.0067114093959733	4.0129388700904656E-9	7.868471440004481E-11	2.959279346240752E-11
KEGG_PATHWAY	hsa05224:Breast cancer	89	2.0054078413699865	1.6286214645856006E-11	7483, 6198, 4893, 2353, 1021, 3480, 7482, 1855, 1019, 672, 595, 673, 4609, 3479, 675, 80326, 1499, 6667, 10297, 5594, 5595, 1026, 324, 2475, 4851, 207, 53358, 4853, 4854, 4855, 1869, 3845, 26281, 4616, 3725, 5241, 9965, 8312, 6654, 2254, 28514, 2099, 3265, 2253, 2250, 8074, 3815, 10912, 2248, 1950, 2247, 2246, 578, 23462, 8503, 1956, 26291, 26508, 7473, 4040, 5295, 7472, 89780, 4041, 5296, 7474, 7476, 6464, 7157, 5894, 2100, 2064, 182, 5290, 5291, 2260, 7471, 581, 5293, 5728, 2932, 2255, 10000, 11211, 6934, 5604, 5605, 5925, 1647	2682	147	8112	1.831225555098997	5.5861647529908964E-9	1.0742637737555019E-10	4.040234017914279E-11
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease	49	1.1041009463722398	1.679180739850894E-11	7043, 7124, 3123, 3122, 7040, 7042, 4094, 2625, 3119, 3118, 3558, 3117, 8809, 3115, 51561, 3553, 7099, 64127, 7097, 3569, 3127, 3567, 3566, 3565, 3606, 3725, 3605, 6097, 4790, 112744, 6772, 6775, 6774, 59067, 149233, 3460, 3459, 3458, 30009, 50616, 4087, 4088, 5970, 3596, 3552, 3111, 3586, 6778, 50943	2682	65	8112	2.280089485458613	5.759584031928E-9	1.0867150825827484E-10	4.0870625554861383E-11
